Ada,Add3,Adh6a,Agr2,Ahnak,Aldh1b1,Aldob,Alpi,Ang4,Anxa1,Anxa10,Anxa13,Anxa5,Apoa1,Apoa4,Apob,Apobec1,Apoc2,Atf5,Axin2,Basp1,Btc,Cavin3,Ccdc71l,Cck,Ccl25,Ccn2,Ccna2,Cdca7,Chga,Chgb,Clca1,Clca3b,Clps,Clu,Cpe,Cps1,Cryab,Cyp2c29,Dclk1,Egfr,F3,Fabp1,Fcgbp,Fos,GFP,Gkn3,Gstm1,Gstm3,Gstt1,Guca2a,H4c9,Hepacam2,Hook1,Ier3,Il18,Il1rn,Insm1,Itln1,Jaml,Junb,Kcne3,Klf4,Lgals3,Lgr5,Lor,Ly6a,Ly6d,Lypd8,Lyz1,Mal,Mki67,Mmp7,Msln,Muc2,Myb,Ndrg1,Neurod1,Neurog3,Nlrp6,Npc1l1,Nt5e,Nupr1,Olfm4,Pclaf,Pclo,Pcsk1,Pigr,Plat,Plaur,Pmepa1,Ppp1r1b,Prap1,Prxl2a,Pycard,Rab3c,Rbp2,Reg1,Reg3a,Reg3b,Reg3g,Reg4,Rgcc,Rhoc,Rnase1,Rps23,S100a7a,S100g,Scg2,Sct,Selenom,Serpinb9b,Sis,Slc12a2,Slc15a1,Slc28a2,Slc2a2,Slc2a5,Slc5a1,Slc7a7,Slc7a8,Slc7a9,Smim24,Smoc2,Spink4,Sprr1a,Sptssb,Sqstm1,Sult6b2,Tac1,Tff3,Tm4sf20,Tm4sf4,Tph1,Tuba1a,Txndc5,Vim,Yap1,Zfp36l2,Zg16
0,0,0,0,45,0,0,0,0,3,0,0,0,0,0,24,0,0,2,0,3,1,0,0,0,0,17,0,0,0,0,0,0,0,55,37,0,0,0,0,6,46,0,0,2,0,0,0,1,0,0,0,0,2,11,0,0,0,0,0,8,0,0,2,1,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0
1,0,0,0,47,0,4,0,0,6,9,1,0,0,10,8,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,4,19,0,0,4,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,7,1,4,9,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,51,0,0,0,0,1,1,0
1,1,0,2,27,0,0,0,0,0,12,0,0,0,0,14,0,3,1,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,45,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,2,0,23,0,0,0,0,3,3,1,1,1,0,51,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,5,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,62,0,0,0,1,0,1,0
0,1,0,0,10,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,51,0,0,0,0,8,0,0,0,0,0,24,0,0,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,46,55,0,0,0,0,3,181,0,0,7,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,3,0,0
2,1,0,0,113,0,1,0,0,21,2,1,0,1,0,21,0,0,2,0,1,15,0,0,0,1,0,0,0,0,0,0,2,1,8,23,1,0,0,0,6,30,0,0,2,0,0,0,0,1,0,0,0,0,11,0,0,0,2,0,21,0,3,25,0,1,0,0,0,0,11,0,0,142,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,12,1,1,0,2,1,0,2,0,1,1,0,3,0,1,0,0,0,2,1,12,0,0,2,0,0,0,0,1,0,0,0,1,1,11,0,0,1,0,13,0,0,0,0,2,0,2
0,0,0,0,2,0,0,0,0,0,3,1,0,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0,0,0,0,63,0,0,0,0,35,0,0,0,0,0,14,0,0,2,0,5,1,0,3,0,0,31,0,0,0,0,0,0,1,1,34,1,0,0,0,7,111,1,0,2,0,1,1,0,0,0,0,0,1,40,0,1,0,0,1,18,0,0,2,0,1,0,1,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,0,0,1,0,0,3,1,0,2,0,2,0,0,0,0,0,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,22,0,0,2,0,3,1,1,0,0,3,2,1
65,0,0,0,14,0,17,4,0,2,10,0,0,17,107,11,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,9,0,0,0,0,9,0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,2,2,0,0,2,0,9,1,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,5,0,1,1,0,3,0,0,0,1,1,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,1,1,0,1,134,0,0,0,0,0,0,0
1,0,0,0,27,0,41,2,0,0,8,8,0,45,1,11,0,4,2,0,1,2,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,24,1,1,1,8,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,35,14,0,0,0,2,6,0,0,0,0,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,61,3,2,0,112,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,4,0,0,1,4,7,2,0,0,4,191,0,0,1,0,0,3,0
0,0,0,0,112,1,1,0,0,7,7,3,0,1,0,24,1,0,7,0,7,12,0,1,0,0,5,0,2,0,0,0,0,1,6,9,1,0,1,0,0,204,0,0,40,0,1,0,0,0,0,0,0,1,11,0,0,0,2,0,13,0,7,33,1,1,0,0,0,0,1,0,0,157,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,1,0,9,2,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,0,5,0,4,0,1,1,0,0,2,0,0,0,0,0,2,0,12,0,0,0,0,11,2,0,0,0,4,0,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0
10,0,0,2,1,0,5,0,0,0,5,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,14,0,0,0,0,0,0,2
0,0,0,0,27,0,2,0,0,1,1,1,0,0,11,6,0,0,0,0,0,8,0,1,0,0,5,0,1,0,0,0,0,2,15,10,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,9,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,15,0,0,0,0,3,2,0
1,0,0,0,4,0,1,0,0,3,2,0,0,0,0,1,0,0,3,0,2,0,0,0,1,0,1,0,0,28,148,0,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,4,5,0,0,0,0,0,3,0,2,0,0,0,0,1,107,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,12,17,0,0,3,0,0,0
0,0,0,0,48,0,0,0,0,7,1,0,0,0,0,23,0,0,1,0,5,0,0,0,0,1,8,0,0,0,0,0,0,1,38,17,0,0,0,0,3,169,0,0,8,0,2,0,0,0,0,0,0,1,8,0,0,0,2,0,13,0,2,5,0,0,1,1,0,0,0,0,0,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,5,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,6,0,0,1,0,1,2,0,0,0,1,0,0
0,0,0,0,32,0,3,0,0,6,1,1,0,2,5,7,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5,19,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,20,0,2,2,1,0,0,0,1,0,0,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,37,0,0,0,0,0,26,4,0,2,2,10,4,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,1,1,10,0,0,0,0,6,7,0,0,6,0,2,0,0,0,0,0,0,1,7,1,10,0,0,0,8,0,5,21,0,1,0,0,1,0,0,1,0,47,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,21,0,0,1,0,18,0,0,0,1,0,2,0
1,1,0,0,28,0,0,0,0,1,6,0,0,0,15,1,0,1,0,0,0,7,0,1,0,0,7,0,0,0,0,0,0,0,11,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,2,6,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,4,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,59,0,0,0,0,1,0,0
0,0,0,0,28,0,1,0,0,1,5,1,0,0,0,23,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,20,0,6,23,0,0,0,0,0,0,1,0,0,77,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,62,0,0,0,0,0,0,0
0,2,0,1,62,0,0,0,0,2,8,0,0,4,0,20,0,0,2,0,0,9,0,0,0,0,7,0,0,0,0,0,1,0,2,17,2,0,0,0,9,152,0,0,24,2,0,0,0,0,1,0,0,0,16,0,5,0,0,0,22,0,4,8,1,7,1,0,0,0,0,0,0,86,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,2,1,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,18,0,0,1,1,4,2,0
0,1,0,0,6,0,8,0,0,0,6,1,0,0,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,24,139,0,0,0,5,0,1,0,0,0,1,2,0,0,2,0,1,0,1,0,0,0,2,0,0,1,5,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,1,0,1,0,1,0,0,0,0,0,15,2,0,0,0,1,0,2,1,1,1,0,0,0,0,265,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,12,52,0,0,2,0,0,0
0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,5,0,1,0,0,0,0,0,16,4,0,0,0,0,1,30,0,0,7,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,0,0,1,0,0,0
24,0,0,1,37,0,0,0,0,2,4,4,1,0,7,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,2,16,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,11,0,0,6,0,0,0,0,1,0,0,1,0,29,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,223,0,0,0,0,1,1,0
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,9,0,0,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,5,13,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,1,0,0,0,0
0,0,0,0,57,0,0,0,0,1,1,0,1,0,0,43,0,0,0,0,4,2,0,0,0,0,6,0,0,0,0,0,0,1,58,28,0,0,0,0,8,79,0,0,6,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,17,0,3,3,1,6,0,0,0,1,0,0,0,143,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,1,0
48,0,0,0,1,0,74,6,0,0,11,1,1,37,61,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,0,0,4,1,2,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,5,8,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,16,1,0,0,46,0,0,0,0,6,0,0,0,6,0,1,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,8,0,1,0,5,146,2,1,0,0,0,0,1
0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
0,0,0,0,74,1,0,0,2,15,0,1,0,0,0,13,0,0,2,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,278,27,0,0,0,0,7,164,0,0,1,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,22,0,3,4,0,0,0,0,1,0,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,21,1,0,0,0,0,1,0,0,0,0,0,0
8,0,0,0,29,0,0,0,0,2,16,0,0,84,11,36,0,2,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,79,25,0,1,0,0,5,3,0,1,7,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,6,0,3,29,0,1,0,2,3,1,0,0,0,93,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,19,9,0,0,4,0,0,0,1,0,0,2,0,1,0,0,2,0,0,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,0,1,0,179,2,0,0,0,0,1,0
47,0,0,0,16,0,58,2,0,0,8,0,0,24,48,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,5,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0,0,37,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,6,0,0,0,1,91,0,0,0,0,1,0,0
2,0,0,0,13,0,0,0,0,9,25,1,0,0,4,12,0,0,3,0,1,5,1,5,0,0,10,0,1,0,0,0,2,1,116,12,0,0,0,0,26,251,0,1,12,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,10,0,2,5,1,1,1,0,1,0,0,0,0,80,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,0,3,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,7,0,13,0,0,1,0,91,0,0,1,0,4,0,0
3,0,0,0,1,0,2,0,0,0,1,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0
1,0,0,0,2,0,23,1,0,0,1,0,0,6,60,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,0,0,0,0,0,0,2
11,3,0,0,14,0,0,0,0,4,23,1,0,3,0,9,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,15,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,9,0,0,0,6,0,7,39,0,0,0,2,0,2,0,0,0,25,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,5,7,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,19,0,0,1,0,82,1,0,1,0,1,1,0
0,0,0,0,42,0,0,0,0,9,0,0,0,0,0,35,0,0,4,1,8,1,0,0,0,0,18,0,0,0,0,0,0,0,123,66,3,0,0,0,7,265,0,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,2,0,0,0,2,0,1
0,1,0,0,71,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,1,31,17,0,0,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,2,0,0,4,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,44,0,0,0,0,14,24,0,0,0,1,27,1,2,0,0,8,3,0,3,0,0,2,0,0,0,0,0,0,0,30,18,0,1,0,1,4,170,0,0,1,0,2,1,0,0,0,0,0,0,4,0,3,1,4,0,10,1,2,13,0,2,0,0,0,0,0,0,0,75,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,3,0,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,23,1,0,0,0,2,0,0
0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,54,0,0,0,0,2,1,0,0,0,0,13,0,0,0,0,0,0,0,69,7,1,0,1,0,8,151,0,0,4,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,1,0,0,137,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,4,1,0,0,0,3,0,0,0,1,0,0,0
0,0,0,1,72,0,0,0,0,3,24,3,0,0,0,22,3,3,2,0,1,8,0,0,0,0,0,0,1,0,0,0,1,1,2,14,0,0,3,0,7,20,0,0,5,0,2,1,0,0,0,0,0,0,2,1,8,1,1,0,9,0,22,14,1,0,0,1,0,1,1,0,0,192,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,12,2,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,7,0,0,0,0,1,2,0,1,0,0,0,0,3,9,0,0,5,3,201,0,0,0,3,1,1,0
6,1,0,0,4,0,0,0,0,0,4,1,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,6,3,0,1,2,0,7,0,5,6,0,0,0,8,0,0,1,1,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,12,0,0,1,0,28,0,1,0,1,0,1,0
3,0,0,0,49,0,0,0,0,3,18,1,0,1,0,4,0,0,0,0,1,9,0,2,0,0,1,0,0,0,0,0,0,1,16,2,0,0,0,0,6,33,0,0,3,61,1,41,0,0,1,0,0,0,2,0,9,0,1,0,6,0,1,60,1,0,8,0,2,0,0,0,0,38,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,1,2,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,72,1,0,0,0,0,0,0
2,3,0,4,51,0,1,0,0,0,19,5,0,0,0,17,1,0,2,0,0,26,0,0,0,0,7,0,1,0,0,0,0,0,0,17,0,0,23,0,4,3,0,0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,16,0,52,10,1,0,0,1,5,0,1,1,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7,1,0,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,10,4,0,0,1,0,129,1,0,0,0,3,1,0
0,1,0,0,13,0,1,0,0,10,8,0,0,0,1,0,0,0,1,0,0,9,0,2,0,0,0,0,0,2,7,0,0,1,35,3,0,0,0,0,4,2,0,0,8,0,1,0,0,0,0,0,1,1,5,0,10,0,0,0,34,0,0,6,0,0,0,2,0,0,0,0,0,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,12,0,0,0,0,1,0,0,0,0,2,2,0
0,0,0,0,2,0,4,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,54,0,0,0,0,0,0,46
6,1,0,0,95,0,9,0,0,7,15,1,0,104,1,76,0,0,1,0,1,42,0,3,0,1,10,0,1,0,0,0,3,2,2,4,0,1,0,0,13,131,0,0,17,252,0,185,0,0,0,0,0,0,16,0,2,0,1,0,10,0,2,94,2,8,4,1,1,1,1,1,0,115,0,0,3,0,1,0,0,6,1,2,1,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,4,0,1,2,1,2,0,0,2,0,1,12,0,0,1,2,2,0,0,0,0,4,1,0,0,0,2,21,2,0,1,2,140,8,2,0,0,1,2,0
0,0,1,0,186,0,0,0,0,25,0,0,0,0,1,11,0,0,0,0,6,3,0,0,0,0,75,0,0,0,0,0,0,0,3,10,0,1,0,0,7,61,0,0,10,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,43,0,7,8,0,0,0,1,0,0,3,0,0,133,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,6,0,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,9,0,3,2,0,1,0,0,0,1,1,0,0,0,0,0,9,2,0,0,0,0,2,1,0,0,5,2,0
