object_id,Ada,Add3,Adh6a,Agr2,Ahnak,Aldh1b1,Aldob,Alpi,Ang4,Anxa1,Anxa10,Anxa13,Anxa5,Apoa1,Apoa4,Apob,Apobec1,Apoc2,Atf5,Axin2,Basp1,Btc,Cavin3,Ccdc71l,Cck,Ccl25,Ccn2,Ccna2,Cdca7,Chga,Chgb,Clca1,Clca3b,Clps,Clu,Cpe,Cps1,Cryab,Cyp2c29,Dclk1,Egfr,F3,Fabp1,Fcgbp,Fos,GFP,Gkn3,Gstm1,Gstm3,Gstt1,Guca2a,H4c9,Hepacam2,Hook1,Ier3,Il18,Il1rn,Insm1,Itln1,Jaml,Junb,Kcne3,Klf4,Lgals3,Lgr5,Lor,Ly6a,Ly6d,Lypd8,Lyz1,Mal,Mki67,Mmp7,Msln,Muc2,Myb,Ndrg1,Neurod1,Neurog3,Nlrp6,Npc1l1,Nt5e,Nupr1,Olfm4,Pclaf,Pclo,Pcsk1,Pigr,Plat,Plaur,Pmepa1,Ppp1r1b,Prap1,Prxl2a,Pycard,Rab3c,Rbp2,Reg1,Reg3a,Reg3b,Reg3g,Reg4,Rgcc,Rhoc,Rnase1,Rps23,S100a7a,S100g,Scg2,Sct,Selenom,Serpinb9b,Sis,Slc12a2,Slc15a1,Slc28a2,Slc2a2,Slc2a5,Slc5a1,Slc7a7,Slc7a8,Slc7a9,Smim24,Smoc2,Spink4,Sprr1a,Sptssb,Sqstm1,Sult6b2,Tac1,Tff3,Tm4sf20,Tm4sf4,Tph1,Tuba1a,Txndc5,Vim,Yap1,Zfp36l2,Zg16
4415,0,0,0,0,6,0,0,0,0,0,3,1,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
4416,0,0,0,0,32,1,0,0,0,15,1,1,0,0,1,36,0,0,1,0,5,2,0,1,0,0,14,0,0,0,0,0,0,0,49,26,0,0,0,0,9,149,0,0,2,0,0,0,0,0,0,0,0,3,23,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,1,0,1,1,0
4417,0,1,0,0,37,0,16,0,0,9,4,3,0,0,15,2,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,1,3,0,6,0,0,0,8,0,4,20,0,2,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,33,0,0,0,0,3,0,0
4418,1,0,0,0,44,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,1,5,0,3,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,8,0,0,0,0,54,0,0,0,0,0,0,0
4419,4,1,0,0,53,0,7,1,0,5,6,0,0,0,1,15,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,2,123,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,7,0,1,9,1,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,43,0,0,0,0,2,1,0
442,0,0,0,0,103,0,0,0,0,0,2,3,0,0,0,17,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,6,0,0,6,0,1,1,0,0,0,0,0,0,8,0,0,0,1,0,21,0,1,10,0,3,0,2,1,1,1,0,0,186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,1,1,0,0,0,2,0,0,1,0,2,0,1,1,0,0,6,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,5,2,0,1,0,3,0,0,1,1,4,1,0
4420,0,0,0,0,13,0,1,0,0,0,9,0,0,0,1,1,0,1,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,2,2,7,0,0,0,0,2,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,1,0,3,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0
4421,0,0,0,0,6,0,0,0,0,0,5,0,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,27,0,0,0,0,0,0,0
4422,31,0,0,0,1,0,50,0,0,0,5,0,0,9,20,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,7,2,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,8,0,0,1,0,0,1,0,40,0,0,0,0,0,0,20
4423,59,0,0,0,2,0,132,1,0,0,17,2,0,27,61,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,6,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,3,11,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,16,0,1,0,50,10,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,1,0,4,1,0,0,5,94,1,0,0,0,0,0,2
4424,7,0,0,0,6,0,0,2,0,0,20,0,0,0,5,4,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,8,0,7,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13,4,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,63,0,0,0,0,0,0,0
4425,0,0,0,1,82,0,0,0,0,4,3,0,0,0,0,16,0,0,3,0,2,12,0,0,0,0,0,0,0,0,0,0,1,1,64,14,1,0,0,0,1,59,0,0,13,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,6,7,0,2,0,0,0,1,0,0,0,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0
4426,0,2,0,0,21,1,0,0,0,12,0,0,0,0,0,0,0,0,3,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0
4427,18,0,0,0,34,0,0,0,0,2,9,1,0,0,84,5,0,2,0,0,1,4,0,1,0,0,8,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,8,0,2,15,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,1,7,10,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,99,0,1,0,0,2,1,0
4428,0,0,1,0,64,0,0,0,0,15,9,3,1,0,12,9,0,0,3,0,1,2,0,2,0,0,10,0,1,0,0,0,0,0,2,12,0,1,0,0,4,126,0,0,1,0,2,0,0,0,0,0,0,1,24,0,0,0,0,0,19,0,1,14,0,0,0,0,0,2,1,0,0,62,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,8,1,0,0,0,13,0,0,0,0,1,1,0
4429,2,0,0,0,102,0,0,0,0,9,2,0,0,0,0,4,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,12,3,0,0,12,0,2,0,0,0,0,0,0,0,58,0,0,0,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,1,0,0
443,0,0,0,0,25,0,0,0,0,0,2,0,0,0,3,30,1,0,4,0,5,1,0,0,0,1,18,0,0,0,0,0,0,0,164,10,0,0,0,0,8,99,0,0,9,0,2,0,0,0,0,0,0,1,18,0,1,1,0,0,18,0,1,3,0,3,0,0,0,0,0,1,0,116,1,1,0,0,0,0,0,2,2,0,0,0,1,0,0,2,5,0,0,15,1,0,0,0,0,1,2,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,3,1,1,1,0,1,0,0,1,1,2,0,0
4430,1,5,0,5,17,0,4,0,0,0,6,1,0,0,0,5,1,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,7,1,6,16,0,1,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,19,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,12,0,0,0,0,14,0,0,1,0,0,2,0
4431,1,0,0,0,67,0,0,0,0,7,0,1,0,0,0,27,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,76,23,0,0,0,0,6,40,0,0,23,0,0,1,0,0,0,0,0,0,7,1,1,1,2,0,9,0,3,5,1,1,0,0,0,0,0,1,0,80,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,6,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,0,1,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,1,1,1,0,0
4432,7,0,0,0,3,0,23,4,0,0,6,2,0,0,15,11,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,31,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,9,8,1,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0,19,3,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,123,0,0,0,0,1,0,0
4433,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0
4434,18,0,0,0,24,1,9,2,0,0,20,1,0,6,29,12,0,2,1,0,0,9,0,0,0,0,1,0,2,0,0,0,0,2,2,3,1,0,16,0,1,0,0,0,17,0,0,0,0,0,0,0,0,1,3,0,3,1,2,0,13,0,5,15,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,43,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,7,0,0,1,1,187,0,0,0,0,0,1,0
4435,1,0,0,0,90,0,0,0,0,1,1,0,0,0,0,4,0,0,9,0,3,3,0,0,0,0,3,0,2,0,0,0,0,1,6,5,2,0,0,0,1,40,0,0,19,0,1,0,0,0,0,0,0,2,12,0,0,0,0,0,11,0,0,5,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,1,2,0,0
4436,0,0,0,0,17,0,0,0,0,5,1,0,0,0,2,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0
4437,0,0,0,0,33,0,0,0,0,0,6,2,0,0,1,16,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,1,0,0,0,96,0,0,3,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0,12,0,1,9,0,0,0,0,0,0,0,0,0,68,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,1,0,57,0,0,1,1,0,1,0
4438,15,0,0,0,1,0,0,0,0,0,17,1,1,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,10,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,35,0,0,0,0,0,0,0
4439,82,1,0,0,16,0,0,0,0,3,9,0,0,5,91,40,1,0,1,0,1,3,0,8,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,17,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,5,0,0,0,5,0,13,6,1,1,0,0,1,0,0,5,0,1,0,0,1,0,0,0,1,2,0,1,0,0,3,0,0,0,3,0,2,8,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,228,0,1,0,1,0,0,0
444,0,0,0,0,8,0,0,0,0,3,8,0,1,0,0,1,0,0,1,0,4,1,0,0,0,0,4,0,1,0,0,0,0,0,15,3,0,0,0,0,1,20,0,0,2,0,0,0,0,0,0,0,1,0,8,0,4,0,0,0,3,0,1,1,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,1,1,2,0,0
4440,1,0,0,1,47,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,42,36,0,0,0,0,2,3,0,0,15,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,5,0,2,4,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0
4441,0,0,0,0,65,0,0,0,0,1,1,0,0,0,0,15,0,0,0,0,4,3,0,1,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,49,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0
4442,0,0,0,0,98,0,0,0,0,7,0,0,0,0,0,8,1,0,1,0,0,8,0,1,0,0,0,0,2,0,0,0,0,0,7,22,0,0,0,0,5,13,0,0,5,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,5,0,0,4,0,2,0,0,0,0,0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,1,1,0
4443,0,0,0,0,8,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0
4444,1,0,0,3,4,0,2,0,0,0,0,1,0,0,5,1,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,2,0,1,3,0,0,0,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,10,10,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,27,0,0,0,0,1,0,0
4445,0,0,0,2,90,0,1,0,0,5,2,0,0,0,0,17,0,0,10,0,3,10,0,0,0,0,0,0,0,0,0,0,0,1,12,9,0,0,0,0,4,66,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,1,15,0,0,0,0,0,0,0,0,0,94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,3,1,0
4446,0,0,0,0,18,0,0,0,0,1,17,0,0,0,6,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,13,0,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,1,2,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,9,0,0,0,0,0,0,0
4447,0,0,0,0,31,0,0,0,0,15,8,0,0,0,19,50,0,0,4,0,5,3,0,0,0,0,25,2,0,0,0,0,6,3,88,35,2,0,0,0,9,203,0,1,0,0,1,0,0,0,1,0,0,1,31,0,8,0,1,0,21,0,1,4,5,0,0,0,0,0,0,0,0,111,0,0,2,0,2,0,0,10,0,1,0,0,0,0,4,0,2,0,0,5,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,2,3,0,2,0,3,0,0,0,2,0,1,0,0,0,2,1,50,0,0,1,0,0,0,0,0,0,1,1,0
4448,0,1,0,0,30,0,0,0,0,14,5,0,0,0,16,12,0,0,5,0,10,2,0,1,0,0,5,0,0,0,0,0,9,1,11,14,0,0,0,0,10,152,0,0,18,0,1,0,0,0,0,0,0,1,28,0,5,1,0,0,6,1,0,10,1,0,0,0,0,0,0,0,0,75,0,0,1,0,0,2,0,7,2,1,0,0,0,0,7,0,1,1,0,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,24,1,0,0,0,1,0,0,3,1,3,0,0
4449,4,0,0,0,40,1,0,0,0,4,6,1,0,0,2,12,0,0,3,0,1,5,0,0,0,0,13,1,0,0,0,0,0,1,9,6,0,0,0,0,2,204,0,0,12,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,15,0,5,7,0,3,0,0,0,0,0,0,0,60,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,10,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,31,1,0,0,0,3,0,0
445,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,20,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,15,10,0,0,0,0,2,36,0,0,8,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,7,0,2,5,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4450,0,0,0,0,23,0,0,0,0,1,19,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,10,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,7,0,1,5,0,0,0,0,0,0,0,0,0,40,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,23,0,0,0,1,0,1,0
4451,18,0,0,0,2,0,0,0,0,0,10,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,1,0,0,0,2,0
4452,0,1,0,1,5,0,2,0,0,2,7,4,1,3,1,6,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,93,2,68,0,0,0,0,0,10,7,0,0,1,0,0,0,0,0,0,0,0,0,3,1,4,0,1,0,3,0,1,5,0,3,0,0,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,0,3,0,2,0,0,0,2,0,0,0,0,5,0,0,0,3,9,0,0,0,0,1,1,0
4453,0,1,1,0,57,0,0,0,0,6,3,2,0,0,2,26,0,0,2,0,0,11,0,0,0,0,14,0,0,0,0,0,0,1,13,12,0,0,0,0,5,228,0,0,5,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,21,1,2,9,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,10,1,0,5,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,17,1,0,0,0,40,0,1,0,0,2,1,0
4454,3,0,0,0,26,0,2,1,0,0,16,1,0,1,0,1,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,2,14,0,0,11,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,11,0,3,16,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,2,8,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,102,0,0,0,0,1,1,0
4455,12,0,0,0,15,0,1,1,0,1,11,3,2,1,18,21,0,2,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,20,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,1,12,0,2,0,0,0,10,0,8,20,1,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,60,0,0,0,0,2,0,0
4456,0,0,0,0,70,0,0,0,0,8,22,3,0,0,0,7,0,0,3,0,2,8,0,5,0,0,5,1,0,0,0,0,0,0,9,5,1,1,0,0,11,273,0,0,7,0,2,0,0,0,0,0,1,0,11,1,2,0,0,0,12,0,0,26,1,0,0,5,0,1,2,0,0,97,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,5,0,0,0,0,1,0,0,0,0,0,0,1,1,8,0,0,0,0,76,0,0,0,0,2,0,0
